API Well Number,County,Company Name,API Hole Number,Sidetrack,Completion,Well Type,Production Field Name,Well Status,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl",Reporting Year,Location 1
31013191720000,13,"Universal Resources Holdings , Inc.",19172,0,0,GD,Lakeshore,AC,Higgs Drilling Unit 1,Charlotte,Medina,2,55,0,1997,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31011135630000,11,"OI Auburn, Inc.",13563,0,0,GD,West Auburn,AC,Thurston T108-8,Throop,Queenston,12,1085,0,1995,"Throop, NY
(42.975983672000496, -76.57063642899965)"
31037205930000,37,United States Gypsum Co.,20593,0,0,GD,Bethany,AC,Pullinzi #1 (6813),Bethany,Medina,12,794,49,1993,"Bethany, NY
(42.91424359000047, -78.19239885099967)"
31009222340000,9,Great Lakes Energy Partners,22234,0,0,GD,Lakeshore,AC,"Miller, S #1",Conewango,Medina,12,9359,0,1996,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31101083480000,101,Steuben Gas Storage Co.,8348,0,0,GW,Thomas Corners,AC,Sylvania 1,Bath,Onondaga,12,39412,0,1986,"Bath, NY
(42.33770359400046, -77.31788614299967)"
31037196630000,37,United States Gypsum Co.,19663,0,0,GD,Huron Creek,AC,"Schmigel, M. #1",Pembroke,Medina,12,3836,0,1994,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31013218830000,13,Seneca Resources Corp.,21883,0,0,GD,Lakeshore,AC,"Brooks, H #7040",Busti,Medina,1,3188,5,1990,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013198300000,13,"Chautauqua Energy,  Inc.",19830,0,0,GD,Lakeshore,AC,E. Rammelt 2,Westfield,Medina,12,3248,0,1993,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013180120000,13,"Stedman Energy, Inc.",18012,0,0,GD,Lakeshore,AC,Charrington Creek 3,Cherry Creek,Medina,12,957,0,1999,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31029016020000,29,Iroquois Gas Corp.,1602,0,0,GD,Brant-Eden,UN,Baker Mary E 1,Brant,Medina,,,,2000,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31029108360000,29,"Barberi, Elberta",10836,0,0,GD,Glenwood,AC,Colby 1,Holland,Medina,12,0,0,1993,"Holland, NY
(42.6513123040005, -78.55216970499964)"
31037205940000,37,United States Gypsum Co.,20594,0,0,GD,Bethany,AC,Nichols #1 (6814),Bethany,Medina,12,5885,47,1989,"Bethany, NY
(42.91424359000047, -78.19239885099967)"
31015041800000,15,"Rumsey, Elizabeth A.",4180,0,0,GD,Van Etten,AC,Rumsey 1,Van Etten,Oriskany,12,0,0,1986,"Van Etten, NY
(42.1989000640005, -76.55330775999965)"
31013105490000,13,Belden & Blake Corporation,10549,0,0,GD,Lakeshore,AC,Plair 196,Ripley,Medina,12,1971,2,1997,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013179630000,13,"Stedman Energy, Inc.",17963,0,0,GD,Lakeshore,AC,Charrington Creek 5,Cherry Creek,Medina,12,8020,0,1999,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31013179980000,13,"Chautauqua Energy,  Inc.",17998,0,0,OW,Gerry-Charlotte,AC,Lebarron #1,Gerry,Onondaga,12,7147,545,1990,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31009169410000,9,Eastern American Energy Corp.,16941,0,0,GD,Lakeshore,AC,Brown A#1,Randolph,Medina,12,2417,0,1989,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31013113390000,13,Belden & Blake Corporation,11339,0,0,GD,Lakeshore,AC,Bender 284,Chautauqua,Medina,11,1125,0,1996,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31009224950000,9,"Hydrocarbon Generation, Inc.",22495,0,0,GD,Chipmunk,AC,Benson-Riehle #5,Allegany,Oriskany,12,25000,0,1997,"Allegany, NY
(42.09225282700049, -78.49724943699965)"
31013153440000,13,Great Lakes Energy Partners,15344,0,0,GD,Lakeshore,AC,"Limberg, D 1",Chautauqua,Medina,12,3600,0,1999,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31029165640000,29,L. W. Resources,16564,0,0,GD,Lakeview,IN,Lutheran #1,Evans,Medina,0,0,0,1998,"Evans, NY
(42.69834088200048, -78.94540989999967)"
31013110220000,13,"Lenape Resources, Inc.",11022,0,0,GD,Lakeshore,IN,Barber C 158,Stockton,Medina,12,400,35,1994,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31009197390000,9,Eastern American Energy Corp.,19739,0,0,GD,Lakeshore,AC,Smith-Archer Unit B1 1,Randolph,Medina,12,1505,0,1998,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31013178470000,13,"Schreiner Oil & Gas, Inc.",17847,0,0,GD,Lakeshore,IN,Cochran 670,Ripley,Medina,0,0,0,1999,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013180120000,13,"Stedman Energy, Inc.",18012,0,0,GD,Lakeshore,AC,Charrington Creek 3,Cherry Creek,Medina,6,1428,80,1993,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31037174580000,37,United States Gypsum Co.,17458,0,0,GD,Huron Creek,PA,Pilato-Zicari 1,Pembroke,Medina,5,34,0,1993,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31107214510000,107,Central New York Oil & Gas Co.,21451,0,0,MS,Stagecoach,AC,Pierce 01,Owego,Helderberg,0,3685,0,1995,"Owego, NY
(42.10270362200049, -76.26213699699963)"
31013209740000,13,"Stedman Energy, Inc.",20974,0,0,GD,Lakeshore,AC,"Oyach, F #7345",Chautauqua,Medina,7,5610,44,1988,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013171950000,13,"Kastle Resources Enterprises, Inc.",17195,0,0,GD,Lakeshore,AC,Bentley #3,Ellington,Medina,12,1029,0,1994,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31013211880000,13,Great Lakes Energy Partners,21188,0,0,GD,Lakeshore,AC,"Walker, F #4",Poland,Medina,12,1363,0,1998,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013157710000,13,Great Lakes Energy Partners,15771,0,0,GD,Lakeshore,AC,"Wassink, H 1",French Creek,Medina,1,0,0,1994,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31009664460000,9,Seneca Resources Corp.,66446,0,0,GD,Lakeshore,AC,Van Vleck #1679-I,Perrysburg,Medina,12,2036,0,1997,"Perrysburg, NY
(42.45647196700048, -79.00313937799967)"
31013201230000,13,"Stedman Energy, Inc.",20123,0,0,GW,Gerry-Charlotte,IN,Edson 2,Charlotte,Bass Island,12,7018,0,1987,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31075025600000,75,Central Region,2560,0,0,GD,Pulaski,AC,Letts 0,Richland,Trenton,0,0,0,1994,"Richland, NY
(43.57087061800047, -76.05071830599968)"
31051161350000,51,"Lenape Resources, Inc.",16135,0,0,GD,Uhley Corners-Caledonia,AC,Ried 66,Caledonia,Medina,12,1658,0,1985,"Caledonia, NY
(42.97387118100045, -77.85328841499967)"
31029649140000,29,"Weil Resources, Inc.",64914,0,0,GD,East Aurora,AC,Briggs #5,Aurora,Akron,0,0,0,1990,"Aurora, NY
(42.75771390300048, -76.70292830999966)"
31009223090000,9,"Masoodi Mini Ventures, Inc.",22309,0,0,GD,Lakeshore,AC,Flagg #2,Leon,Medina,12,737,,2000,"Leon, NY
(42.29338150400048, -79.01635918699964)"
31029179770000,29,"Stedman Energy, Inc.",17977,0,0,GD,Brant-Eden,AC,Gier #1,Brant,Medina,12,2413,0,1986,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013186580000,13,"Kastle Resources Enterprises, Inc.",18658,0,0,GD,Lakeshore,IN,Bly #3,Ellington,Medina,12,927,0,1986,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31013182200000,13,"Stedman Energy, Inc.",18220,0,0,GD,Lakeshore,AC,Hill 4,Cherry Creek,Medina,12,1730,150,1999,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31029190190000,29,"O'Gorman, Kevin",19019,0,0,GD,Brant-Eden,AC,Martens 3,Eden,Medina,4,482,0,1989,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013112970000,13,"Lenape Resources, Inc.",11297,0,0,GD,Lakeshore,IN,Cranston 313,Stockton,Medina,5,429,0,1986,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31003113600000,3,"Perry, Gerald W",11360,0,0,GW,Beech Hill-Independence,AC,"Perry, G. #1",Andover,Penny,0,0,2,1992,"Andover, NY
(42.16025445300045, -77.79311595199965)"
31121212290000,121,United States Gypsum Co.,21229,0,0,GD,Danley Corners,AC,"Albano, M. #1",Bennington,Medina,12,4216,44,1998,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31037204800000,37,United States Gypsum Co.,20480,0,0,GD,Danley Corners,AC,"Stockschlaeder, F. #1",Darien,Medina,0,0,0,1987,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013121730000,13,Belden & Blake Corporation,12173,0,0,GD,Lakeshore,AC,Lesch 1340 #1,Dunkirk,Medina,12,7599,0,1999,"Dunkirk, NY
(42.487243753000485, -79.33577835999967)"
31013137500000,13,"Nornew, Inc.",13750,0,0,GD,Lakeshore,AC,"Erickson, H #1 Ae-76",Busti,Medina,12,1224,0,1996,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013116830000,13,Belden & Blake Corporation,11683,0,0,GD,Lakeshore,AC,Cobb 1270,Sheridan,Medina,12,808,32,1991,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31009232380000,9,A. J. Lease Account,23238,0,0,DH,Chaffee-Arcade,PA,Drake et al Unit #2,Fredom,Onondaga,0,0,0,1998,"Fredom, NY
(42.49715414400049, -78.38496591599966)"
31013212030000,13,Great Lakes Energy Partners,21203,0,0,GD,Lakeshore,AC,"Fredrickson, W #1",Stockton,Medina,12,4126,0,1998,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31013192920000,13,Great Lakes Energy Partners,19292,0,0,GD,Lakeshore,AC,"Short, G #1",Poland,Medina,12,3730,0,1996,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013155980000,13,"Cotton Well Drilling Co., Inc.",15598,0,0,GD,Lakeshore,AC,Laemmerhirt #1,Arkwright,Medina,9,1299,0,1990,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31013105660000,13,Belden & Blake Corporation,10566,0,0,GD,Lakeshore,AC,Roemer 136,Chautauqua,Medina,11,2616,15,1994,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31029208660000,29,Frontier Central School,20866,0,0,GD,Orchard Park-Hamburg,AC,Frontier Middle #2,Hamburg,Medina,12,2477,1,1989,"Hamburg, NY
(42.71606257200045, -78.83210809599967)"
31013159900000,13,Great Lakes Energy Partners,15990,0,0,GD,Lakeshore,AC,"Williams, J 1a",Chautauqua,Medina,12,310,0,1998,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31009169870000,9,Eastern American Energy Corp.,16987,0,0,GD,Lakeshore,AC,Wagner 1,Randolph,Medina,12,1890,0,1995,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31029187330000,29,"Cotton Well Drilling Co., Inc.",18733,0,0,GD,Brant-Eden,AC,Flemming,Eden,Medina,12,4583,0,1986,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31029199270000,29,"Cotton Well Drilling Co., Inc.",19927,0,0,GD,Brant-Eden,AC,Blasz #1,Eden,Medina,12,885,15,1997,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31029042070000,29,Seaport Natural Gas Co.,4207,0,0,GD,Lakeview,AC,Critoph Nurseries 1,Evans,Medina,10,950,0,1986,"Evans, NY
(42.69834088200048, -78.94540989999967)"
31013148640000,13,"Nornew, Inc.",14864,0,0,GD,Lakeshore,SI,Erickson #2 Ae-107,Busti,Medina,0,0,0,1999,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013154500000,13,Great Lakes Energy Partners,15450,0,0,OD,Ellery,AC,Samuelson Paul 1,Ellery,Bass Island,12,5843,540,1987,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013142760000,13,"Stedman Energy, Inc.",14276,0,0,GD,Lakeshore,AC,Parker #5,Chautauqua,Medina,12,1312,25,1999,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013105640000,13,Belden & Blake Corporation,10564,0,0,GD,Lakeshore,AC,Cimmasi (Cliffstar) 1143,Portland,Medina,0,0,0,1990,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31029165180000,29,"Stedman Energy, Inc.",16518,0,0,GD,Brant-Eden,AC,"Phillips, P.J.",Brant,Medina,12,1926,3,1993,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31009209070000,9,Fault Line Oil Corp.,20907,0,0,GD,Ashford,AC,"Glazier, R #1",Ashford,Medina,11,1432,0,1993,"Ashford, NY
(42.32096445800045, -78.60733561199964)"
31003603480000,3,"Alma Gas, Inc.",60348,0,0,GD,Sharon,AC,O'Donnell #2101,Alma,Upper Devonian,12,176,0,1998,"Alma, NY
(42.01271066300046, -78.05476991799964)"
31013212200000,13,Great Lakes Energy Partners,21220,0,0,GD,Lakeshore,AC,"Zeitler, J #1",Chautauqua,Medina,12,3122,76,1994,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013165390000,13,"Kastle Resources Enterprises, Inc.",16539,0,0,GD,Lakeshore,AC,Allnatt #3,Cherry Creek,Medina,12,904,0,1993,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31037195090000,37,"Empire Exploration, Inc.",19509,0,0,GD,Bethany,PA,Breckenridge 3,Bethany,Medina,0,0,0,1985,"Bethany, NY
(42.91424359000047, -78.19239885099967)"
31013181280000,13,Great Lakes Energy Partners,18128,0,0,GD,Lakeshore,AC,"Johenning, R 1",Ellington,Medina,12,1321,0,2000,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31029201010000,29,"Stedman Energy, Inc.",20101,0,0,GD,Brant-Eden,AC,"Guzzetta, L #1",Brant,Medina,10,1213,20,1993,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013129820000,13,"Nornew, Inc.",12982,0,0,GD,Lakeshore,AC,Sturges 20492,Harmony,Medina,12,636,36,1996,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31029162920000,29,"Stedman Energy, Inc.",16292,0,0,GD,Brant-Eden,AC,Vacco 1,Eden,Medina,0,0,0,1997,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31029199210000,29,Depew Union Free School District,19921,0,0,GD,Alden-Lancaster,AC,Depew Sch.District 2,Lancaster,Medina,12,965,0,1995,"Lancaster, NY
(42.90039405300047, -78.67012970499968)"
31013119110000,13,"Lesch, David",11911,0,0,DH,Lakeshore,PA,"Firth, R. Unit #1-437",Charlotte,Medina,0,0,0,1990,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31013154890000,13,Great Lakes Energy Partners,15489,0,0,GD,Lakeshore,AC,Chautauqua Inst 6,Chautauqua,Medina,12,1854,0,1994,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013209730000,13,Great Lakes Energy Partners,20973,0,0,GD,Lakeshore,AC,"Davis, R #3",Chautauqua,Medina,12,2413,0,1997,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013087570000,13,"Cotton Well Drilling Co., Inc.",8757,0,0,GD,Lakeshore,AC,Houck 1,Arkwright,Medina,12,902,75,1995,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31013127010000,13,"GFS Energy, Inc.",12701,0,0,GD,Lakeshore,AC,Stranz #1,Dunkirk City,Medina,0,0,0,1989,"Dunkirk City, NY
(42.487243753000485, -79.33577835999967)"
31013159900000,13,Great Lakes Energy Partners,15990,0,0,GD,Lakeshore,AC,"Williams, J 1a",Chautauqua,Medina,12,4435,0,1987,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013184050000,13,"Lenape Resources, Inc.",18405,0,0,GD,Lakeshore,AC,Spacht 673,Ripley,Medina,12,29,1781,1993,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013126760000,13,Belden & Blake Corporation,12676,0,0,GD,Lakeshore,AC,Wilkosz 1459,Westfield,Medina,12,2946,1,1993,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31121208540000,121,United States Gypsum Co.,20854,0,0,GD,Danley Corners,AC,"Ortner, J. #1",Bennington,Medina,12,1570,0,1990,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31009180720000,9,"Texas Keystone, Inc.",18072,0,0,GD,Lakeshore,AC,E Hebner #3,Otto,Medina,12,1454,0,1998,"Otto, NY
(42.356452499000454, -78.83082631199966)"
31013168680000,13,"REI-NY, Inc.",16868,0,0,GD,Lakeshore,AC,Burnside 1,Gerry,Medina,12,2546,0,1996,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31029199210000,29,Depew Union Free School District,19921,0,0,GD,Alden-Lancaster,AC,Depew Sch.District 2,Lancaster,Medina,12,918,0,1994,"Lancaster, NY
(42.90039405300047, -78.67012970499968)"
31013198460000,13,"Lenape Resources, Inc.",19846,0,0,GD,Lakeshore,AC,Hanson/Parker #292,Ellery,Medina,12,15508,125,1988,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013113050000,13,Belden & Blake Corporation,11305,0,0,GD,Lakeshore,AC,Streubel 286,Chautauqua,Medina,9,2729,0,1986,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013143630000,13,Great Lakes Energy Partners,14363,0,0,GD,Lakeshore,AC,"Orton, J 3",Ripley,Devonian Shale,3,180,3,1995,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31009188000000,9,Seneca Resources Corp.,18800,0,0,GD,Lakeshore,AC,Volk #6306,Dayton,Medina,12,4092,7,1989,"Dayton, NY
(42.41671428500047, -78.97703918699966)"
31011900010000,11,Auburn Enlarged Central School District,90001,0,0,GD,Auburn Geothermal,AC,Auburn Geothermal,Auburn City,Black River,0,0,0,1992,"Auburn City, NY
(42.92936151400045, -76.56590677499963)"
31013126050000,13,"Lenape Resources, Inc.",12605,0,0,GD,Lakeshore,AC,Smith 510,Stockton,Medina,0,0,0,1990,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31029152460000,29,"Miller, William J II",15246,0,0,GD,Brant-Eden,IN,Miller 2,Eden,Medina,9,2232,0,1986,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31121207820000,121,Fault Line Oil Corp.,20782,0,0,GD,Chaffee-Arcade,AC,Arcade Valley Estates 1,Arcade,Medina,12,3309,0,1995,"Arcade, NY
(42.533830182000486, -78.42824739199966)"
31013181910000,13,"Kastle Resources Enterprises, Inc.",18191,0,0,GD,Lakeshore,IN,Reich #1,Ellington,Grimsby,10,510,0,1989,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31029114390000,29,"Ardent Resources, Inc.",11439,0,0,GD,Concord,AC,Heary E. 1,Concord,Medina,12,4804,0,1998,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31013192270000,13,"Desert Gas Exploration, Inc.",19227,0,0,GD,Lakeshore,AC,Burghardt 1,Arkwright,Medina,12,1273,10,1987,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31013199000000,13,Vineyard Oil & Gas Co.,19900,0,0,GD,Lakeshore,AC,Monk 2,Ripley,Medina,12,5505,100,1991,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31011155290000,11,Wells College,15529,0,0,GW,Wells College,AC,Wells College 1,Ledyard,Queenston,12,0,,2000,"Ledyard, NY
(42.69507165900046, -76.62138977699965)"
31037120590000,37,United States Gypsum Co.,12059,0,0,GD,Huron Creek,AC,Bennett #1,Darien,Medina,12,1005,0,1991,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013132180000,13,Great Lakes Energy Partners,13218,0,0,GD,Lakeshore,AC,Caldwell 2,Ripley,Medina,10,978,0,1994,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31029218880000,29,"Pan Energy Company, Inc.",21888,0,0,GD,North Collins,AC,Farner #1,North Collins,Medina,10,1136,0,1997,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31013158600000,13,Great Lakes Energy Partners,15860,0,0,GD,Lakeshore,AC,"Wassink, X 3",French Creek,Medina,11,1044,139,1994,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31121217790000,121,United States Gypsum Co.,21779,0,0,GD,Danley Corners,AC,"Sczepanski, A & D #2",Bennington,Medina,12,436,0,1999,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31011206530000,11,A.D.C.O. Well Services,20653,0,0,GD,West Auburn,AC,Doody 1085-2,Fleming,Queenston,12,1676,0,1993,"Fleming, NY
(42.86172966000049, -76.57410572999964)"
31013172530000,13,"Schreiner Oil & Gas, Inc.",17253,0,0,GD,Lakeshore,AC,Schofield #651,Westfield,Medina,0,0,0,1991,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013126140000,13,Belden & Blake Corporation,12614,0,0,GD,Lakeshore,AC,Kingsmith 528,Stockton,Medina,7,1218,10,1987,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31013198570000,13,"Chautauqua Energy,  Inc.",19857,0,0,GD,Lakeshore,AC,Zeitler 1,Sherman,Medina,8,7526,75,1991,"Sherman, NY
(42.159343358000456, -79.59595849699963)"
31013124960000,13,"Kastle Resources Enterprises, Inc.",12496,0,0,GD,Lakeshore,AC,Smallback NY #37,Cherry Creek,Grimsby,12,1417,0,1992,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31037206970000,37,United States Gypsum Co.,20697,0,0,GE,Indian Falls,AC,"Klotzbach, H. #4",Alabama,Medina,2,1288,8,1989,"Alabama, NY
(43.12753359900046, -78.45730864099966)"
31029179740000,29,"Bykowicz, Francis J.",17974,0,0,GD,Elma,IN,Piotrowski #1,Elma,Medina,0,0,0,1999,"Elma, NY
(42.8488412640005, -78.64054591599967)"
31013111920000,13,Belden & Blake Corporation,11192,0,0,GD,Lakeshore,AC,Norman 184,Ripley,Medina,12,2074,0,1989,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31099195510000,99,"Columbia Natural Resources, Inc.",19551,0,0,GD,Fayette-Waterloo,AC,Swartley 1 (4098),Fayette,Queenston,10,15755,0,1986,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31037174910000,37,"New York Gas & Oil Co, Inc.",17491,0,0,GD,Alden-Lancaster,AC,Wozniak 2,Darien,Medina,,2810,,2000,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013111620000,13,Belden & Blake Corporation,11162,0,0,GD,Lakeshore,AC,Vettenburg 223,Westfield,Medina,11,13864,44,1988,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31037139010000,37,United States Gypsum Co.,13901,0,0,GD,Huron Creek,AC,Spiotta #1,Batavia City,Medina,12,1434,0,1990,"Batavia City, NY
(42.99836355800045, -78.18823639699963)"
31013172770000,13,Great Lakes Energy Partners,17277,0,0,GD,Lakeshore,AC,"Cooper,J 6",Poland,Medina,12,6070,12,1992,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31121136660000,121,"Kelly, Michael A.",13666,0,0,GD,Leicester,AC,Kelly 1,Perry,Medina,0,0,0,1993,"Perry, NY
(42.719613163000474, -78.00549933199966)"
31013163940000,13,Great Lakes Energy Partners,16394,0,0,GD,Lakeshore,AC,NYSRA #3-15,Chautauqua,Medina,12,862,0,1998,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013226380000,13,Belden & Blake Corporation,22638,0,0,GD,Lakeshore,AC,Eckert #2,Stockton,Medina,12,4345,27,2000,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31013225230000,13,Belden & Blake Corporation,22523,0,0,GD,Lakeshore,AC,Westfield Watershed #9,Westfield,Medina,1,1513,5,1994,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31003664250000,3,National Fuel Gas Supply Corp.,66425,0,0,GD,State Line,AC,Mulvey(Alleg.Prod)#2323-I,Alma,Oriskany,7,6163,0,1993,"Alma, NY
(42.01271066300046, -78.05476991799964)"
31009177940000,9,"Texas Keystone, Inc.",17794,0,0,GD,Lakeshore,AC,Van Etten L #1,Persia,Medina,12,8281,0,1991,"Persia, NY
(42.3847813000005, -78.93615603399968)"
31029145820000,29,"Lenape Resources, Inc.",14582,0,0,GD,Wales,IN,Foss 1422,Wales,Medina,11,75,0,1990,"Wales, NY
(42.70394143600049, -78.57472823799964)"
31009172410000,9,"Chase, Ronald E. & Karen V.",17241,0,0,GD,Lakeshore,AC,Ackley #1,Dayton,Medina,12,195,0,1999,"Dayton, NY
(42.41671428500047, -78.97703918699966)"
31013185370000,13,"REI-NY, Inc.",18537,0,0,GD,Lakeshore,AC,Salamme 1,Gerry,Medina,12,3491,0,1995,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
