API Well Number,County,Company Name,API Hole Number,Sidetrack Code,Completion Code,Well Type Code,Production Field,Well Status Code,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl","Oil Produced, bbl",Reporting Year,Location 1
31013155140000,Chautauqua,Empire Energy E&P LLC,15514,00,00,GD,Lakeshore,AC,Eimers 582,Chautauqua,Medina,12,5639,0,0,2007,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31003680040000,Allegany,"Sturdevant, Walter B.",68004,00,00,OD,Richburg,NR,J&R Oil Lot 8 104,Bolivar,Richburg,0,,0,0,2006,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31121179760000,Wyoming,"McCormick, Donald Estate of",17976,00,00,GD,Java,IN,"McCormick, D 3",Java,Medina,12,0,0,,2005,"Java, NY
(42.67373227400003, -78.43641637499996)"
31009184720000,Cattaraugus,"Texas Keystone, Inc.",18472,00,00,GD,Lakeshore,AC,Dunkelman 3,Otto,Medina,,589,,,2002,"Otto, NY
(42.356452826000066, -78.83082948999999)"
31009606610000,Cattaraugus,SWEPI LP,60661,00,00,OD,Bradford,PA,Enter. Transit 87,Allegany,Harrisburg,12,0,0,63,2007,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31003639640000,Allegany,"Saint John Exploration & Production, Inc.",63964,00,00,OD,Richburg,IN,Trio Farm 68,Bolivar,Richburg,0,,0,0,2007,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31009133620000,Cattaraugus,Seneca Resources Corp.,13362,00,00,GD,Lakeshore,AC,Sigler(Bliss)1701-I,Dayton,Medina,0,0,0,,2002,"Dayton, NY
(42.41671044700007, -78.97703668999998)"
31013099420000,Chautauqua,Empire Energy E&P LLC,09942,00,00,GD,Lakeshore,AC,Noble Grace M 1,Pomfret,Medina,12,1196,0,0,2006,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31013148080000,Chautauqua,Empire Energy E&P LLC,14808,00,00,GD,Lakeshore,AC,"Schultz, G 1",Chautauqua,Medina,12,1473,130,0,2006,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31013171300000,Chautauqua,Empire Energy E&P LLC,17130,00,00,GD,Lakeshore,AC,"White, R 4",French Creek,Medina,1,4,0,0,2007,"French Creek, NY
(42.064131788000054, -79.71709754799997)"
31013218370000,Chautauqua,"New York Gas & Oil Company, Inc.",21837,00,00,GW,Kelly Hill,AC,"Crowe, P 1",Pomfret,Onondaga,12,4668,3360,,2004,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31013144510000,Chautauqua,Empire Energy E&P LLC,14451,00,00,GD,Lakeshore,IN,Chautauqua Inst 2,Chautauqua,Medina,12,239,0,0,2004,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31009185720000,Cattaraugus,"Stedman Energy, Inc.",18572,00,00,GD,Lakeshore,AC,Green-Ramsey Unit 1,Randolph,Medina,12,2727,0,0,2001,"Randolph, NY
(42.16233383800005, -78.97460931299997)"
31029182660000,Erie,United States Gypsum Co.,18266,00,00,GD,Alden-Lancaster,AC,Burczynski 2,Alden,Surficial,6,412,0,0,2007,"Alden, NY
(42.90013181300003, -78.49091675699998)"
31121041320000,Wyoming,"PPP Future Development, Inc.",04132,00,00,GD,Leicester,IN,Wallace 826,Covington,Medina,12,3483,0,0,2007,"Covington, NY
(42.84644055600006, -78.00999834599997)"
31013233960000,Chautauqua,"Kettlebrook Energy, Inc.",23396,00,00,GD,Lakeshore,AC,Brown 3151,North Harmony,Grimsby,12,2500,90,0,2007,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31121139620000,Wyoming,"Lenape Resources, Inc.",13962,00,00,GD,Leicester,AC,"Halma, 18",Perry,Medina,12,118,40,0,2007,"Perry, NY
(42.719612357000074, -78.00549925199994)"
31013104830000,Chautauqua,Empire Energy E&P LLC,10483,00,00,GD,Lakeshore,AC,Gruber 14,Chautauqua,Medina,12,1079,0,0,2007,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31003656600000,Allegany,Pine Oil Co.,65660,00,00,OD,Richburg,NR,Pine Oil 5,Genesee,Richburg,1,0,2,1,2005,"Genesee, NY
(43.000943515000074, -78.19369206299996)"
31013164690000,Chautauqua,"Kastle Resources Enterprises, Inc.",16469,00,00,GD,Lakeshore,AC,Falcone 2,Ellington,Grimsby,12,7813,0,,2006,"Ellington, NY
(42.21700315800007, -79.10806611699996)"
31009659340000,Cattaraugus,"Cochran, Alvin L.",65934,00,00,OD,Chipmunk,IN,Lauser 7,Allegany,Chipmunk,0,0,0,0,2007,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31011175560000,Cayuga,"Smith,  Alice E.",17556,00,00,GD,Auburn,IN,Smith 7261,Owasco,Queenston,12,,,,2004,"Owasco, NY
(42.85318030500008, -76.46422632099996)"
31013160590000,Chautauqua,Empire Energy E&P LLC,16059,00,00,GD,Lakeshore,PB,Broeme O 1,Mina,Medina,6,1238,127,0,2003,"Mina, NY
(42.12973319400004, -79.68820909999994)"
31013139580000,Chautauqua,"GH Graf Realty Corp., Inc.",13958,00,00,GD,Lakeshore,NR,Holy Cross 1,Dunkirk,Medina,0,0,0,0,2006,"Dunkirk, NY
(42.48724218400008, -79.33577714999996)"
31009103910000,Cattaraugus,"BDH Oil, Inc.",10391,00,00,OD,Chipmunk,NR,Nichols Run Ho-213,Allegany,Chipmunk,8,,20,24,2006,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31051194310000,Livingston,"Livingston Landowners Gas & Energy, Inc.",19431,00,00,GD,Avon,SI,Tuchrello 1,Avon,Medina,0,0,0,0,2002,"Avon, NY
(42.91258434300005, -77.74701922199995)"
31003622870000,Allegany,"Plants & Goodwin, Inc.",62287,00,00,OD,Richburg,PA,Green 84,Bolivar,Richburg,12,,5,4,2003,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31013158050000,Chautauqua,Empire Energy E&P LLC,15805,00,00,GD,Lakeshore,AC,"White, H 2",French Creek,Medina,12,172,0,0,2006,"French Creek, NY
(42.064131788000054, -79.71709754799997)"
31013119840000,Chautauqua,"20 Bliss Street, Inc.",11984,00,00,GD,Lakeshore,AC,Joy 1,Pomfret,Medina,12,2949,10,,2002,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31013204060000,Chautauqua,"Chautauqua Energy, Inc.",20406,00,00,GD,Lakeshore,AC,ABC Paving 1,Pomfret,Medina,12,1869,65,0,2004,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31013246600000,Chautauqua,"Ellington Energy, Inc.",24660,00,00,GD,Lakeshore,AC,Miller 1     ,Portland,Medina,1,143,0,,2006,"Portland, NY
(42.36162322700005, -79.48653679199998)"
31003621910000,Allegany,Moose Oil Co.,62191,00,00,IW,Richburg,NR,Bradensbrook 021,Bolivar,Waugh & Porter,0,0,0,0,2001,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31013207210000,Chautauqua,"Chautauqua Energy, Inc.",20721,00,00,GD,Lakeshore,AC,Portman 1,Westfield,Medina,12,2289,0,0,2001,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31013155180000,Chautauqua,"Decker, James K. & Tiffany J.",15518,00,00,OD,Busti,AC,Boswell 12,Busti,Glade,12,,,6,2004,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31013141550000,Chautauqua,Eagle S & T,14155,00,00,GD,Lakeshore,AC,Vilardo 2,Westfield,Medina,12,845,0,0,2001,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31013233840000,Chautauqua,"EnerVest Operating, LLC",23384,00,00,GD,Lakeshore,AC,Cheney M. 1,Kiantone,Medina,12,14718,2,,2002,"Kiantone, NY
(42.02716097700005, -79.20258709099994)"
31013183650000,Chautauqua,Empire Energy E&P LLC,18365,00,00,GD,Lakeshore,AC,"Holthouse, J",Clymer,Medina,11,1688,120,0,2003,"Clymer, NY
(42.02083023700004, -79.62887619399999)"
31003128410000,Allegany,J. J. Bucher Producing Corp.,12841,00,00,OD,Richburg,AC,Wheeler 51,Bolivar,Richburg,12,,8000,10,2005,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31009622650000,Cattaraugus,"Stephan, Phillip",62265,00,00,OD,Bradford,AC,Volk 84-6,Allegany,Bradford,12,,3,40,2005,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009177640000,Cattaraugus,"Texas Keystone, Inc.",17764,00,00,GD,Lakeshore,AC,Ackley H 1,Persia,Medina,,0,,,2002,"Persia, NY
(42.38478111000006, -78.93615806899999)"
31009222970000,Cattaraugus,"Hemlock Oil & Gas Co., Inc.",22297,00,00,OD,Bradford,NR,Hemlock Oil & Gas H-4,Allegany,Bradford,3,,1,16,2005,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009669440000,Cattaraugus,"Gilray, Thomas A.",66944,00,00,OD,Four Mile,NR,Wenog 7,Allegany,Bradford Third,0,0,,0,2004,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31003656700000,Allegany,Pine Oil Co.,65670,00,00,OD,Richburg,NR,Pine Oil 15,Genesee,Richburg,4,0,6,4,2003,"Genesee, NY
(43.000943515000074, -78.19369206299996)"
31013187180000,Chautauqua,"EnerVest Operating, LLC",18718,00,00,GD,Lakeshore,AC,"Miktuk, J. 1-Ny-4020",Poland,Medina,12,3502,0,0,2007,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31013208110000,Chautauqua,Empire Energy E&P LLC,20811,00,00,GD,Lakeshore,AC,"Jorenby, K 1",Poland,Medina,10,161,0,0,2006,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31013152320000,Chautauqua,Empire Energy E&P LLC,15232,00,00,GD,Lakeshore,AC,"Canfield,D 2",Chautauqua,Medina,12,659,40,0,2006,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31009109780000,Cattaraugus,"BDH Oil, Inc.",10978,00,00,OD,Chipmunk,NR,Nichols Run Ho-224,Allegany,Chipmunk & Bradford 2nd,8,,20,24,2006,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31013139770000,Chautauqua,Empire Energy E&P LLC,13977,00,00,GD,Lakeshore,AC,"McConnon, V 1",Busti,Medina,12,635,,,2001,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31051173550000,Livingston,"Lenape Resources, Inc.",17355,00,00,GD,Uhley Corners-Caledonia,AC,Weewood 150,Caledonia,Medina,12,685,80,0,2002,"Caledonia, NY
(42.973873377000075, -77.85328585199994)"
31029035810000,Erie,Iroquois Gas Corp.,03581,00,00,GW,West Seneca,PA,Willett Samuel 1,Orchard Park,Medina,0,0,0,0,2002,"Orchard Park, NY
(42.767181823000044, -78.74387961899998)"
31013189620000,Chautauqua,"REI-NY, LLC",18962,00,00,OD,Gerry-Charlotte,IN,Prince Unit 2,Gerry,Onondaga,0,0,0,0,2006,"Gerry, NY
(42.19296057200006, -79.24892953199998)"
31013119530000,Chautauqua,"Southwell, R.C.",11953,00,00,OD,Busti,IN,Peereboom 11,Busti,Glade,6,,1,16,2005,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31009606250000,Cattaraugus,Case Brothers Inc.,60625,00,00,OD,Bradford,AC,J B & L M Ruoff 2,Carrollton,Bradford,12,,10,22,2004,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31003128510000,Allegany,Richardson Petroleum Corp.,12851,00,00,OD,Beech Hill-Independence,AC,1 C & F Clark,Independence,Fulmer Valley,12,550,1,0,2005,"Independence, NY
(42.088023219000036, -77.78023782399998)"
31009650550000,Cattaraugus,"BDH Oil, Inc.",65055,00,00,IW,Chipmunk,NR,Nichols Run Ew-28,Allegany,Chipmunk & Bradford 2nd,0,,0,0,2006,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009606260000,Cattaraugus,Case Brothers Inc.,60626,00,00,OD,Bradford,AC,J B & L M Ruoff 3,Carrollton,Bradford,12,,8,22,2007,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31013186870000,Chautauqua,Hayden Harper Energy KA LLC,18687,00,00,GD,Lakeshore,AC,Kesby Unit 1 229,Ellery,Medina,10,618,0,0,2007,"Ellery, NY
(42.195143433000055, -79.38579622199995)"
31003608270000,Allegany,Emerald Oil Company,60827,00,00,OD,Richburg,AC,Monahan 10,Wirt,Richburg,9,10,15,8,2007,"Wirt, NY
(42.12451389000006, -78.15604994399996)"
31037174570000,Genesee,United States Gypsum Co.,17457,00,00,GD,Huron Creek,AC,Pilato-Zicari 2,Pembroke,Medina,12,205,70,0,2003,"Pembroke, NY
(42.99836053700005, -78.43495817099995)"
31003664930000,Allegany,"Day, James W",66493,00,00,OD,Fulmer Valley,AC,Ackerman 12,Andover,Fulmer Valley,12,,20,8,2005,"Andover, NY
(42.16025323000008, -77.79311714599999)"
31009169270000,Cattaraugus,"Texas Keystone, Inc.",16927,00,00,GD,Lakeshore,AC,Van Etten C 1,Persia,Medina,4,3326,0,,2007,"Persia, NY
(42.38478111000006, -78.93615806899999)"
31009217380000,Cattaraugus,"Shultz, Martin K",21738,00,00,OD,Chipmunk,AC,Hale & Shultz 7,Carrollton,Chipmunk & Bradford 2nd,12,,0,62,2003,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31003636570000,Allegany,Hunt Oil Co.,63657,00,00,OD,Richburg,IN,Bellamy Farm 1,Alma,Richburg,6,,0,10,2006,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31029032060000,Erie,Iroquois Gas Corp.,03206,00,00,GD,Alden-Lancaster,PA,Cooper Perry 2,Lancaster,Medina,0,0,0,,2006,"Lancaster, NY
(42.90039411200007, -78.67012916399995)"
31009142350000,Cattaraugus,"Hemlock Oil & Gas Co., Inc.",14235,00,00,IW,Chipmunk,PA,Allegany Indian Reser 35,Carrollton,Chipmunk,0,0,0,0,2001,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31009655390000,Cattaraugus,"BDH Oil, Inc.",65539,00,00,OD,Chipmunk,NR,Nichols Run Ho-27,Allegany,Chipmunk & Bradford 2nd,2,,50,3,2003,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009111080000,Cattaraugus,"McCracken Oil & Gas, LLC",11108,00,00,OD,Chipmunk,AC,McCray P-1,Carrollton,Chipmunk & Bradford 2nd,12,,10,33,2003,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31009172390000,Cattaraugus,Seneca Resources Corp.,17239,00,00,GD,Lakeshore,AC,Cooper 225,Dayton,Medina,12,1122,0,,2004,"Dayton, NY
(42.41671044700007, -78.97703668999998)"
31101216880000,Steuben,"Chesapeake Appalachia, L.L.C.",21688,00,00,GE,Glodes Corners Road,AC,Levandowski 623088,Prattsburg,Black River,12,33199,,,2003,"Prattsburg, NY
(42.523430544000064, -77.28904974299996)"
31009098620000,Cattaraugus,Cal Ban Corp.,09862,00,00,OD,Five Mile,AC,Cash Kinley 22,Allegany,Bradford,12,11,,11,2004,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009137430000,Cattaraugus,"McCracken, Carl A. III",13743,00,00,OD,Bradford,PA,Goodman 025,Carrollton,Chipmunk,12,,2,24,2004,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31029142690000,Erie,"Stedman Energy, Inc.",14269,00,00,GD,Brant-Eden,AC,Lardo B 1,Eden,Grimsby,12,944,50,,2006,"Eden, NY
(42.66478299000005, -78.88882867299998)"
31003608640000,Allegany,"Plants & Goodwin, Inc.",60864,00,00,OD,Richburg,AC,Green 233,Bolivar,Richburg,12,3,,0,2002,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31009241580000,Cattaraugus,"East Resources, Inc.",24158,00,00,OD,Bradford,AC,Rumsey Devonian Sec 14 Lot 2-66,Allegany,Bradford & Chipmunk,7,994,0,497,2005,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31003659980000,Allegany,"Young, Douglas V.",65998,00,00,OD,Richburg,IN,Emerson 06,Scio,Richburg,0,,0,0,2005,"Scio, NY
(42.173332610000045, -77.98390627099997)"
31009673450000,Cattaraugus,M. J. McCaffery Oil Co.,67345,00,00,OD,Chipmunk,NR,Sue 23,Carrollton,Chipmunk,0,0,0,0,2001,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31029177590000,Erie,"Pan Energy Company, Inc.",17759,00,00,GD,West Seneca,AC,Warning 1,Orchard Park,Medina,12,3657,0,0,2001,"Orchard Park, NY
(42.767181823000044, -78.74387961899998)"
31013148630000,Chautauqua,"EnerVest Operating, LLC",14863,00,00,GD,Lakeshore,AC,Olsen-Jim ae 158,Busti,Medina,12,1019,0,0,2007,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31009685770000,Cattaraugus,"Woodruff, Michael C.",68577,00,00,OD,Bradford,IN,McDivitt 06,Olean,Bradford,0,,,,2003,"Olean, NY
(42.07755349100006, -78.42886750099996)"
31009160300000,Cattaraugus,"Adams, Ronald D.",16030,00,00,GD,Lakeshore,AC,Hoxie 1,Napoli,Medina,12,503,0,,2006,"Napoli, NY
(42.199753670000064, -78.89203849999996)"
31013171100000,Chautauqua,Empire Energy E&P LLC,17110,00,00,GD,Lakeshore,AC,"Gifford,L 2",French Creek,Medina,0,0,0,0,2007,"French Creek, NY
(42.064131788000054, -79.71709754799997)"
31013108730000,Chautauqua,"EnerVest Operating, LLC",10873,00,00,GW,Lakeshore,AC,Warn 1,Carroll,Medina,12,1026,0,,2006,"Carroll, NY
(42.01751371100005, -78.34077951999996)"
31101214250000,Steuben,"Somerset Production Company, LLC",21425,00,00,GW,Crosby Creek,IN,Perry 1,Hartsville,Oriskany,0,0,0,0,2001,"Hartsville, NY
(41.01227308500006, -73.79608608399997)"
31009222320000,Cattaraugus,Empire Energy E&P LLC,22232,00,00,GD,Lakeshore,AC,"Lampson, E 2",Leon,Medina,12,1291,0,0,2004,"Leon, NY
(42.29338104900006, -79.01635929999998)"
31121180580000,Wyoming,United States Gypsum Co.,18058,00,00,GD,Danley Corners,AC,Kohlhagen 1,Bennington,Medina,12,713,0,0,2003,"Bennington, NY
(42.83674438800006, -78.39450634199994)"
31003659150000,Allegany,"Simon of Bolivar Enterprises, Inc.",65915,00,00,OD,Richburg,AC,A&F Oil Co. 39,Genesee,Richburg,0,0,0,0,2001,"Genesee, NY
(43.000943515000074, -78.19369206299996)"
31013053450000,Chautauqua,"Decker, James K. & Tiffany J.",05345,00,00,OD,Busti,AC,Muntz-Angle 1,Busti,Glade,12,,,7,2004,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31013122150000,Chautauqua,Empire Energy E&P LLC,12215,00,00,GD,Lakeshore,AC,Pilarski 1361,Pomfret,Medina,12,1011,0,0,2003,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31013131190000,Chautauqua,Empire Energy E&P LLC,13119,00,00,GD,Lakeshore,AC,Cochrane Farms 3,Ripley,Medina,12,1745,0,0,2003,"Ripley, NY
(42.266564318000064, -79.71128695999994)"
31009169940000,Cattaraugus,"Texas Keystone, Inc.",16994,00,00,GD,Lakeshore,AC,Larimer & Norton 3,Persia,Medina,0,0,0,,2007,"Persia, NY
(42.38478111000006, -78.93615806899999)"
31013192140000,Chautauqua,"Chautauqua Energy, Inc.",19214,00,00,GD,Ellery,AC,Clear Creek 1,Charlotte,Bass Island,0,0,0,0,2001,"Charlotte, NY
(43.245401668000056, -77.61779921199997)"
31009655220000,Cattaraugus,"BDH Oil, Inc.",65522,00,00,OD,Chipmunk,NR,Nichols Run Ho-10,Allegany,Chipmunk & Bradford 2nd,2,,50,3,2003,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009223230000,Cattaraugus,Empire Energy E&P LLC,22323,00,00,GD,Lakeshore,NR,Countryside 2,Leon,Medina,0,0,0,0,2007,"Leon, NY
(42.29338104900006, -79.01635929999998)"
31101143210000,Steuben,Yahn & Yahn Inc.,14321,00,00,OD,Beech Hill-Independence,PA,Edlind 104,West Union,Fulmer Valley,12,,10,34,2006,"West Union, NY
(42.094842991000064, -77.72058926999995)"
31013115260000,Chautauqua,"P & H Gas, LLC",11526,00,00,GD,Lakeshore,AC,Sommers 128,Pomfret,Medina,12,383,50,,2006,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31009159130000,Cattaraugus,"Pefley Oil & Gas, Inc.",15913,00,00,GD,Lakeshore,IN,"Peters, F 1",New Albion,Medina,12,423,0,,2005,"New Albion, NY
(42.289024219000055, -78.89022908199996)"
31009190180000,Cattaraugus,"McCracken Oil & Gas, LLC",19018,00,00,OD,Chipmunk,AC,Reihle 3,Allegany,Chipmunk,12,0,0,0,2007,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31029035550000,Erie,Iroquois Gas Corp.,03555,00,00,GD,North Collins,PA,Belscher Jacob & Julia 2,North Collins,Medina,0,0,,,2001,"North Collins, NY
(42.59468249100007, -78.94094613599998)"
31003665800000,Allegany,Emerald Oil Company,66580,00,00,OD,Nile,AC,Hopewell Oil Co. 2a,Wirt,Waugh & Porter,2,10,10,1,2006,"Wirt, NY
(42.12451389000006, -78.15604994399996)"
31029146020000,Erie,"Frey Well Drilling, Inc.",14602,00,00,GD,Akron,AC,Johnson F E,Newstead,Grimsby,12,200,0,,2004,"Newstead, NY
(42.96042055400005, -78.52367744799994)"
31101161000000,Steuben,"Plants & Goodwin, Inc.",16100,00,00,OD,Beech Hill-Independence,AC,Allen-Edwards A-13N     ,West Union,Fulmer Valley,8,,2,34,2006,"West Union, NY
(42.094842991000064, -77.72058926999995)"
31013240620000,Chautauqua,"American Natural Resources, Inc.",24062,00,00,GD,Lakeshore,AC,Mee Unit 3,Poland,Medina,7,2775,0,,2005,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31009193630000,Cattaraugus,McCaffery & Krampf Oil Co.,19363,00,00,OD,Chipmunk,NR,Horse Shore Lease 3,Carrollton,Chipmunk,12,,0,198,2006,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31003642070000,Allegany,"Otis Eastern Service, Inc.",64207,00,00,OD,Fulmer Valley,AC,Rosebush No 5,Andover,Fulmer Valley,5,18,0,0,2007,"Andover, NY
(42.16025323000008, -77.79311714599999)"
31029032300000,Erie,Iroquois Gas Corp.,03230,00,00,GD,Chaffee-Arcade,PA,Long William,Lancaster,Medina,0,0,0,,2006,"Lancaster, NY
(42.90039411200007, -78.67012916399995)"
31029150850000,Erie,Seneca Resources Corporation,15085,00,00,GD,Lakeview,AC,Gurlock 47-I,Evans,Medina,8,3796,6,,2006,"Evans, NY
(42.64988085500005, -79.04095760399997)"
31029209690000,Erie,"Cotton Well Drilling Co., Inc.",20969,00,00,GE,North Collins,AC,Kern 1,Concord,Medina,11,3913,45,0,2001,"Concord, NY
(42.53582083400005, -78.71790757999997)"
31013233870000,Chautauqua,"EnerVest Operating, LLC",23387,00,00,GD,Lakeshore,AC,Eckman 2,Kiantone,Medina,12,7195,0,0,2007,"Kiantone, NY
(42.02716097700005, -79.20258709099994)"
31003646540000,Allegany,"McGinnis, Tom",64654,00,00,OD,Ford's Brook,IN,Andrus 2,Willing,Richburg,0,0,,0,2003,"Willing, NY
(42.04880286100007, -77.89755657599994)"
31003622780000,Allegany,"Plants & Goodwin, Inc.",62278,00,00,OD,Richburg,PA,Green 83,Bolivar,Richburg,12,5,9,2,2005,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31003219510000,Allegany,"Simon of Bolivar Enterprises, Inc.",21951,00,00,OD,Richburg,AC,Mulkin 223,Bolivar,Richburg,12,,0,55,2006,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31009192110000,Cattaraugus,Empire Energy E&P LLC,19211,00,00,GD,Lakeshore,AC,"Brainard, S 1",Conewango,Medina,12,2862,,,2001,"Conewango, NY
(42.20817391000003, -79.00284868199998)"
31009222440000,Cattaraugus,Case Brothers Inc.,22244,00,00,OD,Chipmunk,AC,Case Stewart-Matson 30a,Carrollton,"Chipmunk, Bradford 1st & 2nd",12,0,0,,2001,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31013128370000,Chautauqua,"20 Bliss Street, Inc.",12837,00,00,GD,Lakeshore,PA,St. Joseph's School 1,Dunkirk,Medina,0,0,,,2004,"Dunkirk, NY
(42.48724218400008, -79.33577714999996)"
31013178530000,Chautauqua,Great Lakes Energy Partners,17853,00,00,GD,Lakeshore,AC,"Bemis,M 1",French Creek,Medina,12,3020,70,0,2005,"French Creek, NY
(42.064131788000054, -79.71709754799997)"
31013112690000,Chautauqua,Empire Energy E&P LLC,11269,00,00,GD,Lakeshore,AC,Lamphere 1,Ripley,Medina,11,863,0,0,2002,"Ripley, NY
(42.266564318000064, -79.71128695999994)"
31013117120000,Chautauqua,Empire Energy E&P LLC,11712,00,00,GD,Lakeshore,AC,Shepard 297,Portland,Medina,12,3510,0,0,2006,"Portland, NY
(42.36162322700005, -79.48653679199998)"
31013186860000,Chautauqua,Empire Energy E&P LLC,18686,00,00,GD,Lakeshore,AC,"Chipman,V 1",Poland,Medina,11,1694,0,0,2007,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31015228800100,Chemung,Talisman Energy USA Inc.,22880,01,00,GE,Terry Hill South,AC,Kienzle 1-A ,Veteran,Black River,1,13011,0,0,2001,"Veteran, NY
(42.080220937000036, -73.99146766399997)"
31003667180000,Allegany,"Clark, Ralph",66718,00,00,OD,Richburg,IN,Clark 8,Genesee,Richburg,0,0,0,0,2002,"Genesee, NY
(43.000943515000074, -78.19369206299996)"
31011228720000,Cayuga,Minard Run Oil Co.,22872,00,00,GE,Auburn,SI,Sierzenga 1 (624349)     ,Sennett,Not Applicable,0,0,0,0,2007,"Sennett, NY
(42.996613360000026, -76.53361994599999)"
